reason_for_move;person_scanning;date_time;current_crate;new_location;person_refname;crate_refname;loc_refname;moveID;move_CSID;datetimeTZ
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0123;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01231376676672776)'North American Archaeology Storage Box 0123';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0102;2af08155-a64d-43cf-a3a8-81b9c8113b7c;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0124;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01241376676679791)'North American Archaeology Storage Box 0124';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0103;e47bf730-0e90-4236-9955-ec4c251b4694;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0125;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01251376676687721)'North American Archaeology Storage Box 0125';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0104;f1fc4256-a812-4123-94b2-f25b23fc0758;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0126;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01261376676714779)'North American Archaeology Storage Box 0126';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0105;bb243a22-b3fb-491d-afc6-395e255a56b6;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0127;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01271376676720672)'North American Archaeology Storage Box 0127';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0106;50be0731-1e5e-49a3-95f1-576d3744e7e5;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0128;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01281376676727277)'North American Archaeology Storage Box 0128';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0107;dfc5f5c6-5b74-42c2-94a1-da7f365a6253;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0129;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01291376676733639)'North American Archaeology Storage Box 0129';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0108;64902c79-3fc6-4d4d-ae22-7ef673551150;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0130;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01301376676748545)'North American Archaeology Storage Box 0130';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0109;d63c597f-135a-47d2-b938-9c4d2938749b;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0131;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01311376676754650)'North American Archaeology Storage Box 0131';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0110;58c2c3fd-405e-491f-a595-bf5e4e0fca68;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0132;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01321376676760990)'North American Archaeology Storage Box 0132';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0111;33004311-95f3-443c-9ebe-6aae4074a341;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0133;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01331376676766722)'North American Archaeology Storage Box 0133';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0112;6f7cac04-b0b5-434c-9978-6f56ad0cfd98;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0134;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01341376676773043)'North American Archaeology Storage Box 0134';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0113;c7e92ec3-013f-4fdb-a9af-60dcb4de8e73;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0135;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01351376676779064)'North American Archaeology Storage Box 0135';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0114;8cd3fd9f-bda2-4f50-b26a-c377054be492;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0136;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01361376676785470)'North American Archaeology Storage Box 0136';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0115;4e88ae2a-762a-4894-8076-ab3f03641495;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0137;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01371376676791335)'North American Archaeology Storage Box 0137';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150916-0849-R.0116;64e24ff6-fb34-40b8-8f97-51d95c55a676;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0138;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01381376676797461)'North American Archaeology Storage Box 0138';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0117;7af6a18e-87cc-457b-90cd-d482d3a3065c;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0139;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01391376676803545)'North American Archaeology Storage Box 0139';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0118;c3d3b1a8-bc28-4072-b70a-50479e24f5bf;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0140;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01401376676810998)'North American Archaeology Storage Box 0140';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0119;d8860be4-65f1-4635-8e95-a92689a80fcb;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0141;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01411376676818334)'North American Archaeology Storage Box 0141';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0120;9abe8af3-b403-4d3e-a131-8624f15553b8;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0142;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01421376676824761)'North American Archaeology Storage Box 0142';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0121;5f0b5504-a74d-410c-b1ea-9020692df37f;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0143;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01431376676831185)'North American Archaeology Storage Box 0143';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0122;159907e2-2f30-4b77-a70f-e7f14e2ae0b4;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0144;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01441376676838004)'North American Archaeology Storage Box 0144';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0123;4c21f062-3b15-49c6-b91b-f6847e3f82ae;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0145;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01451376676844547)'North American Archaeology Storage Box 0145';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0124;ebd62297-3a88-4120-bbe7-aea3a5f9d341;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0146;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01461376676851199)'North American Archaeology Storage Box 0146';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150916-0849-R.0125;5f496c3e-c7a1-4b26-8b37-c99004472ba5;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0147;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01471376676857388)'North American Archaeology Storage Box 0147';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0126;d2f0ee61-fd71-43ba-bb7e-fe803f623db7;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0148;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01481376676863883)'North American Archaeology Storage Box 0148';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0127;1bce620c-1067-4a66-869f-c54d77d5ad33;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0149;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01491376676869986)'North American Archaeology Storage Box 0149';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0128;1164078e-cda2-41ef-be09-4559a5cea1b8;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0150;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01501376676877947)'North American Archaeology Storage Box 0150';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0129;3e4a969b-0663-4040-9c74-f6ef2b0c60ab;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0225;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02251379952775799)'North American Archaeology Storage Box 0225';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0130;a6044a5d-1b6c-4330-a377-d5a230c114aa;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0226;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02261379952782726)'North American Archaeology Storage Box 0226';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0131;754b1a44-aa7d-432e-832f-fdd56d5051e8;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0227;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02271379952788912)'North American Archaeology Storage Box 0227';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0132;186995a7-38a3-4510-a434-f87ee7b989b9;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0228;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02281379952796364)'North American Archaeology Storage Box 0228';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0133;340fc161-26d5-42ff-9858-a180964ee998;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0229;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02291379952802591)'North American Archaeology Storage Box 0229';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0134;f9e4a9f9-a5a0-4560-8ed6-89b30848fbea;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0230;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02301379952811829)'North American Archaeology Storage Box 0230';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0135;c1b403fd-749b-4d85-a714-df28ed0e8511;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0231;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02311379952820066)'North American Archaeology Storage Box 0231';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0136;df85f1b9-a9e9-4ed3-9503-63edc5b07223;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0232;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02321379952825562)'North American Archaeology Storage Box 0232';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150916-0849-R.0137;efdbcd06-a0ba-4d6a-b161-9fbb98d9d9e3;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0233;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02331379952831598)'North American Archaeology Storage Box 0233';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0138;519adaa2-3425-474f-a6f5-12ad36e18a05;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0234;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02341379952837921)'North American Archaeology Storage Box 0234';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0139;2099f530-c965-43ac-a43e-a14f6cf196bd;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0235;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02351379952844320)'North American Archaeology Storage Box 0235';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0140;6a14d5e0-0ae8-4cf6-b00b-505cd640fd0a;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0236;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02361379952850590)'North American Archaeology Storage Box 0236';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0141;0c0714e5-040e-4f7f-96f7-2c46b4909105;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0238;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02381379952863024)'North American Archaeology Storage Box 0238';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0142;40d79cec-7972-4dc4-8913-30ad32768f92;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0239;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02391379952869451)'North American Archaeology Storage Box 0239';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0143;9468aa1f-e514-4f59-a2e9-825a38bd7495;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0240;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02401379952876574)'North American Archaeology Storage Box 0240';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0144;40ce7cf3-b25a-4757-8118-05630dce59ae;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0241;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02411379952882311)'North American Archaeology Storage Box 0241';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0145;e9f960bd-5800-440d-866b-9daa2e505e15;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0242;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02421379952888480)'North American Archaeology Storage Box 0242';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150916-0849-R.0146;aeaad497-65a2-4d74-95a5-eb9f0598cbe4;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0243;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02431379952895239)'North American Archaeology Storage Box 0243';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0147;de7beee6-9fbd-4062-8122-c2bd6087a8b8;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0244;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02441379952901267)'North American Archaeology Storage Box 0244';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0148;48d021fd-1e58-4c75-a379-b5c2bb313f02;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0245;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02451379952906983)'North American Archaeology Storage Box 0245';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0149;9df764ba-c862-4727-a461-01cd15a253ec;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0246;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02461379952912524)'North American Archaeology Storage Box 0246';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0150;87d2df7f-9ee0-47f5-aa3a-3ef4655b4fa9;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0247;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02471379952918479)'North American Archaeology Storage Box 0247';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0151;7d0b113e-3a93-41ee-8bce-64be767a327d;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0248;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02481379952924274)'North American Archaeology Storage Box 0248';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0152;4a0af4fa-39d2-459e-ba9f-4107d349aa1e;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0249;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02491379952931088)'North American Archaeology Storage Box 0249';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150916-0849-R.0153;7480b375-85cd-424c-b69c-7ce1c4725b3f;2015-09-02T15:33:00Z
