reason_for_move;person_scanning;date_time;current_crate;new_location;person_refname;crate_refname;loc_refname;moveID;move_CSID;datetimeTZ
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0251;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02511382743800192)'North American Archaeology Storage Box 0251';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0154;db19db10-c3a7-49bf-b490-61b62bee18c0;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0252;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02521382743813970)'North American Archaeology Storage Box 0252';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0155;325e884e-4a3e-4758-984c-21e584768039;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0253;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02531382743821379)'North American Archaeology Storage Box 0253';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0156;57fccafd-3e40-4276-a3a9-72e3a5138155;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0254;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02541382743828401)'North American Archaeology Storage Box 0254';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0157;bc8a2222-20cd-4a5a-9a48-de7943bf3520;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0255;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02551382743835064)'North American Archaeology Storage Box 0255';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0158;0d78badd-db59-4446-b02c-83ed3e4444db;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0256;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02561382743841164)'North American Archaeology Storage Box 0256';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0159;6cc9ef92-950b-4f54-a7e0-44515bf05c22;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0257;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02571382743847365)'North American Archaeology Storage Box 0257';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0160;b7e7b83e-6f73-4fe0-958a-4977a06adf1a;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0258;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02581382743854104)'North American Archaeology Storage Box 0258';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0161;c7847f65-cab1-466d-86ba-60050bff32d8;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0259;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02591382743865075)'North American Archaeology Storage Box 0259';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0162;de67f0d9-ec9e-4fcc-af56-0cc4f8fb6d6a;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0260;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02601382743873497)'North American Archaeology Storage Box 0260';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0163;82986d1a-279d-430e-b0cb-a5f3e863f638;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0262;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02621382743886019)'North American Archaeology Storage Box 0262';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0164;a8a14950-4150-477d-a95c-67df25c3064e;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0263;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02631382743891923)'North American Archaeology Storage Box 0263';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0165;99fe7862-69ea-47ef-96b9-33ad498a8333;2015-09-02T15:36:00Z
R;Jon Oligmueller;09/02/2015 15:36;North American Archaeology Storage Box 0264;Kroeber, 20AMez, FF 08, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02641382743897868)'North American Archaeology Storage Box 0264';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13761)'Kroeber, 20AMez, FF 08, 02';Barcode.20150904-2332-R.0166;6a7390b9-f10b-401d-a82c-b33b6139169f;2015-09-02T15:36:00Z
