A1811681
Regatta, A150, S09, 04
09/11/2015 08:58
"M","A1811681","9-9355a","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-12824","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-6342","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-5893","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-616","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-1996","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17936b","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17936a","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-4739","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-5645","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-5852","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693a","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693b","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693c","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693d","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693e","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693f","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-17693g","Regatta, A150, U03, 07","09/11/2015 09:31"
Regatta, A150, U03, 06
09/11/2015 09:34
"M","A1811681","9-4748","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-4750","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-4749","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-4741","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-4732","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-5782","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-12003","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-17038c","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-17038b","Regatta, A150, U03, 06","09/11/2015 09:34"
"M","A1811681","9-17038a","Regatta, A150, U03, 06","09/11/2015 09:34"
Regatta, A150, U03, 05
09/11/2015 09:35
